,tweet_id,source,text,rating_numerator,rating_denominator,name,dog_type,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time
1197,689275259254616065,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,10,10.0,Lucky,None,243,1144,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1,American staffordshire terrier,0.215161,True,Chesapeake bay retriever,0.0790509,True,Doberman,0.0702259,True,01-19-2016,02:36
1198,689154315265683456,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,9,10.0,None,None,1001,3072,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,Cocker spaniel,0.816044,True,Golden retriever,0.054135400000000014,True,Airedale,0.0306481,True,01-18-2016,18:36
1199,689143371370250240,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,10,10.0,Trip,pupper,509,2014,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English springer,0.303781,True,Papillon,0.165132,True,Welsh springer spaniel,0.149051,True,01-18-2016,17:52
1200,688916208532455424,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,11,10.0,None,pupper,869,2721,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,0.430544,True,Red fox,0.206576,False,Pomeranian,0.154352,True,01-18-2016,02:49
1201,688908934925697024,Twitter for iPhone,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,8,10.0,Clarence,None,767,2117,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,1,Crane,0.158859,False,Pier,0.13001600000000002,False,Bell cote,0.0877414,False,01-18-2016,02:21
1202,688898160958271489,Twitter for iPhone,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,10,10.0,None,None,781,2090,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1,Ibizan hound,0.8531700000000001,True,Chihuahua,0.0398973,True,Italian greyhound,0.0352196,True,01-18-2016,01:38
1203,688894073864884227,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,7,10.0,Hamrick,pupper,691,2242,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,1,Hog,0.669996,False,Guinea pig,0.077347,False,Hamster,0.0623982,False,01-18-2016,01:22
1204,688828561667567616,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,9,10.0,Brad,None,370,1380,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1,Cardigan,0.6142310000000001,True,Skunk,0.13939200000000002,False,Toilet tissue,0.0311582,False,01-17-2016,21:01
1205,688804835492233216,Twitter for iPhone,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,12,10.0,None,None,191,961,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,Malinois,0.199512,True,German shepherd,0.0967973,True,Saluki,0.0828482,True,01-17-2016,19:27
1206,688789766343622656,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8,10.0,Pubert,None,662,2211,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American staffordshire terrier,0.5996600000000001,True,Staffordshire bullterrier,0.380976,True,Bull mastiff,0.00388902,True,01-17-2016,18:27
1207,688547210804498433,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9,10.0,Frönq,None,700,2598,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1,Papillon,0.531279,True,Blenheim spaniel,0.214197,True,Border collie,0.0538399,True,01-17-2016,02:23
1208,688519176466644993,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,12,10.0,None,pupper,724,2315,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,Pembroke,0.696372,True,Cardigan,0.121052,True,Shetland sheepdog,0.050592000000000005,True,01-17-2016,00:32
1209,688385280030670848,Twitter for iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,12,10.0,Louis,None,4474,9280,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2,Golden retriever,0.900437,True,Cocker spaniel,0.0222925,True,Sombrero,0.0149968,False,01-16-2016,15:40
1210,688211956440801280,Twitter for iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,13,10.0,Derby,None,827,2242,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,1,Bannister,0.369449,False,Four-poster,0.105307,False,Shoji,0.0987669,False,01-16-2016,04:11
1211,688179443353796608,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,10,10.0,Lizzie,pupper,581,2138,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,1,Sorrel,0.81152,False,Horse cart,0.0248201,False,Arabian camel,0.0151553,False,01-16-2016,02:02
1212,688116655151435777,Twitter for iPhone,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,10,10.0,None,None,771,2827,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,1,Pug,0.973819,True,Chihuahua,0.010891,True,Staffordshire bullterrier,0.00686389,True,01-15-2016,21:52
1213,688064179421470721,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,11,10.0,Kilo,None,359,1731,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,Eskimo dog,0.240602,True,Norwegian elkhound,0.180369,True,Siberian husky,0.0907388,True,01-15-2016,18:24
1214,687826841265172480,Twitter for iPhone,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,12,10.0,Louis,None,1118,2745,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,0.99721,True,Pekinese,0.0008032410000000001,True,Keeshond,0.000372515,True,01-15-2016,02:41
1215,687818504314159109,Twitter for iPhone,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,12,10.0,None,pupper,940,2481,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1,Lakeland terrier,0.873029,True,Soft-coated wheaten terrier,0.0609242,True,Toy poodle,0.0170309,True,01-15-2016,02:08
1216,687807801670897665,Twitter for iPhone,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,11,10.0,Trooper,None,715,2393,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1,Staffordshire bullterrier,0.151113,True,Boxer,0.135697,True,American staffordshire terrier,0.0865912,True,01-15-2016,01:25
1217,687704180304273409,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,9,10.0,Blakely,pupper,843,2422,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,Miniature pinscher,0.956063,True,Toy terrier,0.0122306,True,Chihuahua,0.00539748,True,01-14-2016,18:33
1218,687664829264453632,Twitter for iPhone,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,11,10.0,Opal,None,510,1933,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,Pug,0.957365,True,French bulldog,0.0385587,True,Toy poodle,0.0006673610000000001,True,01-14-2016,15:57
1219,687494652870668288,Twitter for iPhone,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,7,10.0,Marq,None,577,1895,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,0.391471,True,Miniature pinscher,0.273595,True,Tibetan mastiff,0.0416919,True,01-14-2016,04:41
1220,687480748861947905,Twitter for iPhone,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,12,10.0,None,None,240,1597,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,1,English springer,0.472273,True,English setter,0.16686199999999998,True,Brittany spaniel,0.163411,True,01-14-2016,03:45
1221,687476254459715584,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,11,10.0,Curtis,pupper,532,1986,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,1,Wood rabbit,0.702725,False,Angora,0.190659,False,Hare,0.105072,False,01-14-2016,03:28
1222,687460506001633280,Twitter for iPhone,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,10,10.0,Kramer,None,540,2058,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston bull,0.223366,True,Boxer,0.183596,True,French bulldog,0.17691600000000002,True,01-14-2016,02:25
1223,687317306314240000,Twitter for iPhone,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,11,10.0,Tyrone,None,9158,20142,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-tzu,0.747208,True,Maltese dog,0.0910254,True,Lhasa,0.0357878,True,01-13-2016,16:56
1224,687312378585812992,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",7,10.0,None,pupper,1900,4356,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,1,Seat belt,0.703561,False,Great dane,0.139909,True,Weimaraner,0.0211125,True,01-13-2016,16:36
1225,687127927494963200,Twitter for iPhone,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,9,10.0,Gordon,None,2268,5434,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,Pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-tzu,0.120505,True,01-13-2016,04:23
1226,687124485711986689,Twitter for iPhone,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,11,10.0,Samson,None,504,2164,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,1,Car mirror,0.997121,False,Seat belt,0.000375087,False,Beagle,0.000216206,True,01-13-2016,04:10
1227,687109925361856513,Twitter for iPhone,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,11,10.0,Baxter,None,2458,5794,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2,Borzoi,0.883086,True,Whippet,0.0229336,True,Saluki,0.0216056,True,01-13-2016,03:12
1228,687102708889812993,Twitter for iPhone,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,5,10.0,None,None,979,2343,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg,1,Fiddler crab,0.992069,False,Quail,0.0024906,False,Rock crab,0.00151257,False,01-13-2016,02:43
1229,687096057537363968,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,11,10.0,None,pupper,601,2245,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador retriever,0.417107,True,Chesapeake bay retriever,0.34173000000000003,True,German short-haired pointer,0.177702,True,01-13-2016,02:17
1230,686947101016735744,Twitter for iPhone,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,11,10.0,Jackson,None,3182,8624,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,1,Refrigerator,0.799795,False,Medicine chest,0.182538,False,Ice bear,0.00143058,False,01-12-2016,16:25
1231,686749460672679938,Twitter for iPhone,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,8,10.0,None,None,1451,3471,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg,1,Cheeseburger,0.643808,False,Hotdog,0.201378,False,Bagel,0.0638797,False,01-12-2016,03:20
1232,686730991906516992,Twitter for iPhone,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,12,10.0,None,None,1194,4134,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1,Tibetan mastiff,0.338812,True,Newfoundland,0.180925,True,Golden retriever,0.180023,True,01-12-2016,02:06
1233,686683045143953408,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,11,10.0,Mona,pupper,802,2818,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich terrier,0.100499,True,Cocker spaniel,0.0806711,True,Golden retriever,0.0794062,True,01-11-2016,22:56
1234,686618349602762752,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,11,10.0,Olivia,pupper,1361,3705,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,0.441331,True,Miniature pinscher,0.23318000000000005,True,Gordon setter,0.093582,True,01-11-2016,18:39
1235,686606069955735556,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",10,10.0,Horace,None,542,1883,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1,Labrador retriever,0.320012,True,Ibizan hound,0.208172,True,Saluki,0.0789747,True,01-11-2016,17:50
1236,686386521809772549,Twitter for iPhone,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,11,10.0,Crimson,None,878,3258,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1,Yorkshire terrier,0.477704,True,Silky terrier,0.171673,True,Australian terrier,0.08833400000000001,True,01-11-2016,03:17
1237,686377065986265092,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,10,10.0,Birf,pupper,568,2209,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,1,German shepherd,0.830816,True,Leonberg,0.0763252,True,Bloodhound,0.0374486,True,01-11-2016,02:40
1238,686358356425093120,Twitter for iPhone,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,10,10.0,None,None,668,2182,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,1,Pug,0.985237,True,Bull mastiff,0.00884062,True,Boxer,0.00232143,True,01-11-2016,01:25
1239,686050296934563840,Twitter for iPhone,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,11,10.0,Flávio,floof,726,2214,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,Pomeranian,0.985789,True,Keeshond,0.00408291,True,Pekinese,0.00333366,True,01-10-2016,05:01
1240,686034024800862208,Twitter for iPhone,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,12,10.0,None,None,1142,3086,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1,Great dane,0.23692,True,Irish wolfhound,0.117608,True,Greater swiss mountain dog,0.1039,True,01-10-2016,03:57
1241,686007916130873345,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,11,10.0,None,pupper,411,2487,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,1,Rhodesian ridgeback,0.885301,True,Redbone,0.0423354,True,Seat belt,0.010493,False,01-10-2016,02:13
1242,686003207160610816,Twitter for iPhone,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,3,10.0,Hammond,None,625,1830,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,1,Damselfly,0.190786,False,Common newt,0.0981314,False,Whiptail,0.0889582,False,01-10-2016,01:54
1243,685973236358713344,Twitter for iPhone,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,11,10.0,Lorelei,None,523,2101,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,Siberian husky,0.450678,True,Eskimo dog,0.430275,True,Malamute,0.11859,True,01-09-2016,23:55
1244,685943807276412928,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,8,10.0,None,pupper,593,1628,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,Papillon,0.200812,True,Toy terrier,0.114512,True,Cardigan,0.0945196,True,01-09-2016,21:58
1245,685906723014619143,Twitter for iPhone,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,9,10.0,Olive,None,2884,7509,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1,Yorkshire terrier,0.414963,True,Briard,0.0635052,True,Pekinese,0.0536822,True,01-09-2016,19:31
1246,685667379192414208,Twitter for iPhone,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,9,10.0,Marty,pupper,563,2359,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,1,Sliding door,0.344526,False,Doormat,0.190027,False,Washbasin,0.0463264,False,01-09-2016,03:40
1247,685663452032069632,Twitter for iPhone,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",12,10.0,Brooks,None,1457,3232,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1,Chesapeake bay retriever,0.171174,True,Tennis ball,0.090644,False,Racket,0.0485077,False,01-09-2016,03:24
1248,685641971164143616,Twitter for iPhone,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,7,10.0,Otis,pupper,780,2935,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,Lakeland terrier,0.253839,True,Airedale,0.213349,True,Three-toed sloth,0.0838341,False,01-09-2016,01:59
1249,685547936038666240,Twitter for iPhone,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,14,10.0,None,pupper,15617,32917,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg,1,Web site,0.923987,False,Oscilloscope,0.00971237,False,Hand-held computer,0.00876857,False,01-08-2016,19:45
1250,685532292383666176,Twitter for iPhone,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",9,10.0,None,None,1156,3030,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1,White wolf,0.318524,False,Dingo,0.215436,False,Collie,0.0958052,True,01-08-2016,18:43
1251,685325112850124800,Twitter for iPhone,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10,10.0,None,None,3963,9452,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,Golden retriever,0.586937,True,Labrador retriever,0.39826,True,Kuvasz,0.00540969,True,01-08-2016,05:00
1252,685321586178670592,Twitter for iPhone,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,10,10.0,Rocky,None,640,2653,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,Boston bull,0.972483,True,French bulldog,0.0254693,True,Boxer,0.000457544,True,01-08-2016,04:46
1253,685315239903100929,Twitter for iPhone,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,11,10.0,None,None,1045,3315,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,2,Chow,0.470162,True,Pomeranian,0.159677,True,Eskimo dog,0.105074,True,01-08-2016,04:21
1254,685307451701334016,Twitter for iPhone,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,11,10.0,Petrick,floof,441,2071,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,0.963176,True,Shetland sheepdog,0.0194683,True,Keeshond,0.00860493,True,01-08-2016,03:50
1255,685268753634967552,Twitter for iPhone,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,10,10.0,Hubertson,pupper,1195,3101,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,Pug,0.999044,True,Norwegian elkhound,0.000546586,True,Bull mastiff,0.000235195,True,01-08-2016,01:16
1256,685198997565345792,Twitter for iPhone,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,11,10.0,Alfie,None,669,2339,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1,Dishwasher,0.8888290000000001,False,Stove,0.013411500000000002,False,Old english sheepdog,0.00967138,True,01-07-2016,20:39
1257,685169283572338688,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,11,10.0,Gerbald,pupper,1428,4107,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese mountain dog,0.975096,True,Appenzeller,0.0145781,True,Entlebucher,0.00594348,True,01-07-2016,18:41
1258,684959798585110529,Twitter for iPhone,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,5,10.0,Jerry,None,3120,6823,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg,1,Llama,0.379624,False,Triceratops,0.162761,False,Hog,0.0842515,False,01-07-2016,04:48
1259,684940049151070208,Twitter for iPhone,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,12,10.0,Oreo,None,1045,3206,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,Border collie,0.665578,True,Collie,0.176846,True,Old english sheepdog,0.0651747,True,01-07-2016,03:30
1260,684926975086034944,Twitter for iPhone,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,11,10.0,Bruiser,None,460,3490,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1,Labrador retriever,0.769412,True,Golden retriever,0.144893,True,Lion,0.0214398,False,01-07-2016,02:38
1261,684914660081053696,Twitter for iPhone,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",12,10.0,None,None,1452,3510,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,1,Shopping cart,0.46095,False,Chow,0.261288,True,Labrador retriever,0.0741938,True,01-07-2016,01:49
1262,684902183876321280,Twitter for iPhone,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,11,10.0,Perry,None,529,1875,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1,Pembroke,0.708034,True,Cardigan,0.291447,True,Dingo,0.000184561,False,01-07-2016,00:59
1263,684880619965411328,Twitter for iPhone,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,5,10.0,None,pupper,813,2091,https://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg,1,Clog,0.08110099999999999,False,Spindle,0.0669566,False,Agama,0.0608837,False,01-06-2016,23:33
1264,684800227459624960,Twitter for iPhone,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,11,10.0,Theodore,None,1005,2734,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,Miniature schnauzer,0.294457,True,Norfolk terrier,0.161885,True,West highland white terrier,0.120992,True,01-06-2016,18:14
1265,684594889858887680,Twitter for iPhone,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",10,10.0,None,None,3501,8907,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,Weimaraner,0.948688,True,English setter,0.0353524,True,Brittany spaniel,0.00387878,True,01-06-2016,04:38
1266,684567543613382656,Twitter for iPhone,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,4,10.0,Bobby,None,1212,3019,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1,Minibus,0.401942,False,Llama,0.229145,False,Seat belt,0.209393,False,01-06-2016,02:49
1267,684481074559381504,Twitter for iPhone,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10,10.0,Pippa,None,1164,3886,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,Polecat,0.017357,False,01-05-2016,21:06
1268,684460069371654144,Twitter for iPhone,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10,10.0,Jeph,None,558,1974,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,Labrador retriever,0.673691,True,Chesapeake bay retriever,0.194897,True,American staffordshire terrier,0.05947130000000001,True,01-05-2016,19:42
1269,684241637099323392,Twitter for iPhone,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12,10.0,Obi,None,3277,8134,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1,Pembroke,0.508498,True,Black-footed ferret,0.115532,False,Weasel,0.0512801,False,01-05-2016,05:14
1270,684200372118904832,Twitter for iPhone,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,6,10.0,None,pupper,1033,2151,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg,1,Llama,0.681347,False,Ram,0.120142,False,Hog,0.0436858,False,01-05-2016,02:30
1271,684195085588783105,Twitter for iPhone,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9,10.0,Tino,None,511,1910,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1,Chihuahua,0.379365,True,Toy terrier,0.121809,True,Boston bull,0.0959809,True,01-05-2016,02:09
